stage,global_iteration,iteration,elapsed_seconds,operator,destroyed_routes,destroyed_passengers,removed_aircraft_time_minutes,repair_variants,repaired_routes,repair_candidates_considered,repair_candidates_selected,repair_exact_candidate_builds,accepted,improved_current,new_global_best,current_aircraft_time_minutes,best_aircraft_time_minutes,current_passenger_time_minutes,best_passenger_time_minutes,current_flights,best_flights,temperature
1,15,15,108.304962,worst_time_per_person,5,85,1108,290,5,324,324,36,1,0,0,14730,14730,122494,122494,89,89,0.001618591377967055
1,16,16,108.48557,land_reassignment,5,92,763,222,5,225,225,0,1,0,0,14730,14730,122494,122494,89,89,0.001594312507297549
1,17,17,123.794216,random_routes,5,94,898,539,5,576,576,468,1,1,1,14730,14730,122397,122397,89,89,0.001570397819688086
1,18,18,123.847045,worst_time_per_person,4,69,921,193,4,219,219,0,1,0,0,14730,14730,122397,122397,89,89,0.0015468418523927646
1,19,19,130.114629,random_routes,4,70,552,225,4,225,225,162,1,0,0,14730,14730,122397,122397,89,89,0.001523639224606873
1,20,20,148.292323,random_routes,5,86,878,675,5,687,687,606,1,1,1,14730,14730,122063,122063,89,89,0.00150078463623777
1,21,21,154.060961,low_utilization,4,72,753,288,4,324,324,234,1,0,0,14730,14730,122063,122063,89,89,0.0014782728666942035
2,22,1,161.436944,worst_time_per_person,5,81,1024,425,5,441,441,441,1,0,0,14730,14730,122063,122063,89,89,0.002
2,23,2,163.840564,low_utilization,5,86,790,554,5,570,570,570,1,0,0,14730,14730,122063,122063,89,89,0.00197
2,24,3,166.276082,worst_time_per_person,5,82,1070,375,5,435,435,291,1,0,0,14730,14730,122063,122063,89,89,0.00194045
2,25,4,172.556338,related_routes,6,108,1043,209,6,219,219,210,1,0,0,14730,14730,122063,122063,89,89,0.0019113432500000001
2,26,5,188.750885,random_routes,6,111,1194,671,6,723,723,603,1,0,0,14730,14730,122063,122063,89,89,0.00188267310125
2,27,6,198.106463,low_utilization,5,81,776,564,5,576,576,396,1,0,0,14730,14730,122063,122063,89,89,0.00185443300473125
2,28,7,201.84937,related_routes,6,108,1168,144,6,144,144,81,1,1,1,14730,14730,121742,121742,89,89,0.0018266165096602813
2,29,8,202.579527,related_routes,6,111,880,144,6,144,144,135,1,0,0,14730,14730,121742,121742,89,89,0.0017992172620153772
2,30,9,203.412247,land_reassignment,6,111,901,320,6,324,324,288,1,0,0,14730,14730,121742,121742,89,89,0.0017722290030851465
2,31,10,213.02898,random_routes,6,107,1132,508,6,570,570,450,1,1,1,14730,14730,121363,121363,89,89,0.0017456455680388693
2,32,11,220.417079,low_utilization,5,83,830,552,5,552,552,312,1,0,0,14730,14730,121363,121363,89,89,0.0017194608845182862
2,33,12,220.599014,land_reassignment,5,92,763,222,5,225,225,0,1,0,0,14730,14730,121363,121363,89,89,0.0016936689712505118
2,34,13,221.299738,related_routes,5,92,821,140,5,144,144,0,1,0,0,14730,14730,121363,121363,89,89,0.0016682639366817542
2,35,14,225.483399,random_routes,5,87,780,203,5,219,219,171,1,0,0,14730,14730,121363,121363,89,89,0.001643239977631528
2,36,15,225.659462,related_routes,5,92,763,222,5,225,225,0,1,0,0,14730,14730,121363,121363,89,89,0.001618591377967055
2,37,16,228.31828,random_routes,5,86,970,299,5,324,324,234,1,0,0,14730,14730,121363,121363,89,89,0.001594312507297549
2,38,17,240.962828,random_routes,6,106,1018,643,6,693,693,477,1,0,0,14730,14730,121363,121363,89,89,0.001570397819688086
2,39,18,242.057923,low_utilization,5,83,911,409,5,435,435,54,1,0,0,14730,14730,121363,121363,89,89,0.0015468418523927646
2,40,19,243.993521,land_reassignment,6,111,969,219,6,225,225,72,1,0,0,14730,14730,121363,121363,89,89,0.001523639224606873
2,41,20,252.704714,low_utilization,6,107,1083,1023,6,1047,1047,414,1,0,0,14730,14730,121363,121363,89,89,0.00150078463623777
2,42,21,252.961105,land_reassignment,6,111,901,320,6,324,324,0,1,0,0,14730,14730,121363,121363,89,89,0.0014782728666942035
2,43,22,253.142017,land_reassignment,5,92,763,222,5,225,225,0,1,0,0,14730,14730,121363,121363,89,89,0.0014560987736937903
2,44,23,254.215482,worst_time_per_person,5,85,1140,647,5,705,705,240,1,0,0,14730,14730,121363,121363,89,89,0.0014342572920883834
2,45,24,268.728733,random_routes,6,108,921,687,6,711,711,606,1,0,0,14730,14730,121363,121363,89,89,0.0014127434327070576
2,46,25,276.583394,worst_time_per_person,6,105,1372,806,6,894,894,351,1,0,0,14730,14730,121363,121363,89,89,0.0013915522812164517
2,47,26,279.286189,worst_time_per_person,5,86,1134,399,5,435,435,30,1,0,0,14730,14730,121363,121363,89,89,0.0013706789969982049
2,48,27,281.967555,random_routes,5,89,796,421,5,423,423,216,1,0,0,14730,14730,121363,121363,89,89,0.0013501188120432317
2,49,28,284.176603,related_routes,5,94,764,144,5,144,144,108,1,0,0,14730,14730,121363,121363,89,89,0.001329867029862583
2,50,29,284.354234,land_reassignment,5,92,763,222,5,225,225,0,1,0,0,14730,14730,121363,121363,89,89,0.0013099190244146442
2,51,30,287.313574,worst_time_per_person,5,82,1028,381,5,423,423,120,1,0,0,14730,14730,121363,121363,89,89,0.0012902702390484245
2,52,31,290.445262,low_utilization,5,91,922,508,5,576,576,366,1,0,0,14730,14730,121363,121363,89,89,0.002
2,53,32,291.505142,related_routes,6,108,1168,144,6,144,144,0,1,0,0,14730,14730,121363,121363,89,89,0.00197
2,54,33,299.122151,random_routes,5,95,1072,513,5,576,576,270,1,0,0,14730,14730,121363,121363,89,89,0.00194045
2,55,34,299.310147,land_reassignment,5,92,763,222,5,225,225,0,1,0,0,14730,14730,121363,121363,89,89,0.0019113432500000001
2,56,35,310.424072,random_routes,6,109,861,574,6,576,576,414,1,0,0,14730,14730,121363,121363,89,89,0.00188267310125
